latitude,longitude,elevation,time (IST),temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),windspeed_10m (km/h),winddirection_10m (°),direct_radiation (W/m²),soil_moisture_28_to_100cm (m³/m³),soil_temperature_28_to_100cm (°C),surface_pressure (hPa),wind_gusts_10m (km/h),direct_radiation_instant (W/m²)
20.56239,74.395164,503.0,2023-06-30T00:00,23.5,91.0,0.5,16.2,238.0,0.0,0.296,30.3,949.3,31.0,0.0
20.56239,74.395164,503.0,2023-06-30T01:00,23.4,91.0,0.6,16.6,246.0,0.0,0.296,30.3,949.0,29.2,0.0
20.56239,74.395164,503.0,2023-06-30T02:00,23.3,92.0,0.3,15.8,249.0,0.0,0.296,30.2,948.4,29.9,0.0
20.56239,74.395164,503.0,2023-06-30T03:00,23.4,90.0,0.1,17.8,249.0,0.0,0.297,30.2,948.2,31.7,0.0
20.56239,74.395164,503.0,2023-06-30T04:00,23.5,89.0,0.0,17.1,248.0,0.0,0.297,30.2,948.2,31.0,0.0
20.56239,74.395164,503.0,2023-06-30T05:00,23.6,89.0,0.0,17.8,256.0,0.0,0.296,30.2,947.6,32.4,0.0
20.56239,74.395164,503.0,2023-06-30T06:00,23.6,90.0,0.6,15.6,251.0,0.0,0.296,30.2,948.4,31.7,0.0
20.56239,74.395164,503.0,2023-06-30T07:00,24.1,91.0,0.4,13.0,242.0,0.0,0.296,30.2,949.2,27.7,0.0
20.56239,74.395164,503.0,2023-06-30T08:00,24.8,87.0,0.3,16.6,243.0,2.0,0.296,30.1,949.5,28.8,2.5
20.56239,74.395164,503.0,2023-06-30T09:00,24.9,87.0,0.4,16.6,246.0,0.0,0.296,30.1,950.1,31.0,0.0
20.56239,74.395164,503.0,2023-06-30T10:00,26.2,78.0,0.1,17.6,247.0,37.0,0.296,30.1,950.6,34.2,40.1
20.56239,74.395164,503.0,2023-06-30T11:00,26.8,73.0,0.1,24.7,251.0,31.0,0.296,30.1,950.6,44.6,32.4
20.56239,74.395164,503.0,2023-06-30T12:00,27.3,71.0,0.1,26.3,257.0,33.0,0.296,30.1,950.1,49.7,33.4
20.56239,74.395164,503.0,2023-06-30T13:00,27.2,72.0,0.3,25.7,255.0,25.0,0.296,30.0,949.2,50.0,24.6
20.56239,74.395164,503.0,2023-06-30T14:00,27.0,74.0,0.3,22.0,249.0,29.0,0.296,30.0,948.4,47.5,27.6
20.56239,74.395164,503.0,2023-06-30T15:00,25.3,89.0,0.9,18.1,247.0,22.0,0.296,30.0,947.4,43.2,20.2
20.56239,74.395164,503.0,2023-06-30T16:00,25.3,85.0,0.5,18.3,250.0,0.0,0.296,30.0,947.1,33.5,0.0
20.56239,74.395164,503.0,2023-06-30T17:00,24.8,89.0,0.4,16.7,251.0,1.0,0.298,30.0,946.9,38.5,0.8
20.56239,74.395164,503.0,2023-06-30T18:00,24.5,90.0,0.7,17.1,255.0,0.0,0.298,30.0,946.9,31.7,0.0
20.56239,74.395164,503.0,2023-06-30T19:00,23.9,92.0,0.9,17.8,252.0,0.0,0.298,29.9,947.7,34.9,0.0
20.56239,74.395164,503.0,2023-06-30T20:00,24.0,90.0,0.9,20.0,262.0,0.0,0.298,29.9,948.3,35.6,0.0
20.56239,74.395164,503.0,2023-06-30T21:00,23.8,90.0,0.5,20.9,268.0,0.0,0.298,29.9,948.8,37.1,0.0
20.56239,74.395164,503.0,2023-06-30T22:00,23.7,90.0,0.4,19.9,264.0,0.0,0.299,29.9,949.1,38.2,0.0
20.56239,74.395164,503.0,2023-06-30T23:00,23.8,90.0,0.5,15.5,252.0,0.0,0.299,29.9,949.2,35.3,0.0
20.56239,74.395164,503.0,2023-07-01T00:00,23.6,91.0,0.6,14.0,247.0,0.0,0.299,29.9,948.9,27.4,0.0
20.56239,74.395164,503.0,2023-07-01T01:00,23.5,90.0,0.4,15.9,252.0,0.0,0.299,29.8,948.5,28.1,0.0
20.56239,74.395164,503.0,2023-07-01T02:00,23.2,91.0,0.8,15.5,257.0,0.0,0.299,29.8,948.1,28.8,0.0
20.56239,74.395164,503.0,2023-07-01T03:00,23.1,91.0,1.3,13.9,253.0,0.0,0.299,29.8,948.1,27.7,0.0
20.56239,74.395164,503.0,2023-07-01T04:00,22.9,91.0,1.1,13.9,253.0,0.0,0.299,29.8,948.2,27.4,0.0
20.56239,74.395164,503.0,2023-07-01T05:00,23.6,90.0,0.8,14.0,252.0,0.0,0.303,29.8,947.9,26.3,0.0
20.56239,74.395164,503.0,2023-07-01T06:00,23.8,89.0,0.1,12.5,252.0,0.0,0.303,29.7,949.0,24.5,0.0
20.56239,74.395164,503.0,2023-07-01T07:00,24.5,83.0,0.0,15.6,247.0,5.0,0.304,29.7,949.8,26.6,7.4
20.56239,74.395164,503.0,2023-07-01T08:00,25.0,81.0,0.1,16.0,239.0,1.0,0.304,29.7,950.3,29.2,1.2
20.56239,74.395164,503.0,2023-07-01T09:00,25.6,79.0,0.8,22.1,242.0,41.0,0.305,29.7,951.0,40.3,46.6
20.56239,74.395164,503.0,2023-07-01T10:00,27.2,72.0,0.1,25.2,251.0,109.0,0.305,29.7,951.1,49.3,118.1
20.56239,74.395164,503.0,2023-07-01T11:00,27.5,73.0,0.6,21.1,245.0,264.0,0.306,29.6,951.2,49.0,275.8
20.56239,74.395164,503.0,2023-07-01T12:00,28.0,72.0,0.8,23.3,250.0,352.0,0.306,29.6,950.8,46.1,356.6
20.56239,74.395164,503.0,2023-07-01T13:00,29.1,65.0,0.0,28.4,258.0,470.0,0.307,29.6,950.0,53.6,462.2
20.56239,74.395164,503.0,2023-07-01T14:00,28.2,65.0,0.0,31.4,257.0,58.0,0.307,29.6,949.6,56.9,55.2
20.56239,74.395164,503.0,2023-07-01T15:00,27.0,73.0,0.0,25.8,258.0,19.0,0.307,29.6,949.1,57.2,17.4
20.56239,74.395164,503.0,2023-07-01T16:00,27.3,72.0,0.0,24.6,259.0,49.0,0.308,29.6,948.9,49.0,42.5
20.56239,74.395164,503.0,2023-07-01T17:00,27.0,74.0,0.0,22.0,260.0,53.0,0.316,29.5,949.5,51.1,41.6
20.56239,74.395164,503.0,2023-07-01T18:00,26.2,76.0,0.0,19.4,259.0,52.0,0.316,29.5,949.9,42.5,30.7
20.56239,74.395164,503.0,2023-07-01T19:00,25.2,79.0,0.0,17.1,255.0,1.0,0.316,29.5,950.5,34.9,0.0
20.56239,74.395164,503.0,2023-07-01T20:00,24.8,81.0,0.0,14.6,254.0,0.0,0.317,29.5,951.2,30.6,0.0
20.56239,74.395164,503.0,2023-07-01T21:00,24.4,84.0,0.0,12.3,249.0,0.0,0.317,29.5,951.9,25.6,0.0
20.56239,74.395164,503.0,2023-07-01T22:00,24.7,83.0,0.0,12.9,243.0,0.0,0.317,29.5,952.1,23.8,0.0
20.56239,74.395164,503.0,2023-07-01T23:00,24.5,85.0,0.1,11.6,244.0,0.0,0.318,29.5,951.8,22.7,0.0
20.56239,74.395164,503.0,2023-07-02T00:00,24.2,88.0,0.2,12.7,241.0,0.0,0.318,29.5,951.1,22.0,0.0
20.56239,74.395164,503.0,2023-07-02T01:00,23.8,92.0,0.3,13.0,242.0,0.0,0.318,29.4,950.3,23.4,0.0
20.56239,74.395164,503.0,2023-07-02T02:00,23.6,91.0,0.2,11.4,246.0,0.0,0.319,29.4,949.6,23.0,0.0
20.56239,74.395164,503.0,2023-07-02T03:00,23.7,90.0,0.0,13.7,252.0,0.0,0.319,29.4,949.4,24.1,0.0
20.56239,74.395164,503.0,2023-07-02T04:00,23.5,90.0,0.0,12.4,253.0,0.0,0.319,29.4,949.2,24.1,0.0
20.56239,74.395164,503.0,2023-07-02T05:00,24.0,88.0,0.0,10.9,243.0,0.0,0.319,29.4,949.2,22.0,0.0
20.56239,74.395164,503.0,2023-07-02T06:00,24.2,87.0,0.0,11.9,245.0,1.0,0.319,29.4,949.6,20.5,2.3
20.56239,74.395164,503.0,2023-07-02T07:00,25.4,81.0,0.0,13.6,253.0,53.0,0.319,29.4,950.5,25.9,79.1
20.56239,74.395164,503.0,2023-07-02T08:00,26.8,74.0,0.0,19.9,253.0,181.0,0.319,29.4,951.2,37.4,223.1
20.56239,74.395164,503.0,2023-07-02T09:00,28.0,69.0,0.0,18.3,255.0,215.0,0.319,29.4,951.6,41.0,244.6
20.56239,74.395164,503.0,2023-07-02T10:00,28.9,66.0,0.1,17.3,258.0,284.0,0.32,29.3,951.3,39.2,307.7
20.56239,74.395164,503.0,2023-07-02T11:00,30.2,63.0,0.0,16.2,266.0,522.0,0.32,29.3,950.9,36.7,545.5
20.56239,74.395164,503.0,2023-07-02T12:00,31.2,59.0,0.0,15.9,265.0,595.0,0.32,29.3,950.1,36.0,602.8
20.56239,74.395164,503.0,2023-07-02T13:00,27.5,76.0,5.1,16.0,256.0,556.0,0.32,29.3,949.7,38.9,546.8
20.56239,74.395164,503.0,2023-07-02T14:00,30.3,65.0,2.1,12.1,282.0,278.0,0.32,29.3,948.5,33.1,264.8
20.56239,74.395164,503.0,2023-07-02T15:00,30.3,62.0,0.0,18.3,255.0,380.0,0.321,29.3,948.2,34.9,348.1
20.56239,74.395164,503.0,2023-07-02T16:00,27.7,73.0,0.5,10.9,264.0,76.0,0.321,29.3,948.0,39.6,65.9
20.56239,74.395164,503.0,2023-07-02T17:00,28.1,73.0,0.3,9.2,259.0,28.0,0.32,29.3,948.7,27.4,22.0
20.56239,74.395164,503.0,2023-07-02T18:00,25.3,88.0,6.7,7.6,270.0,28.0,0.321,29.3,948.9,23.8,16.5
20.56239,74.395164,503.0,2023-07-02T19:00,25.3,88.0,0.0,6.7,254.0,2.0,0.321,29.3,949.3,14.4,0.0
20.56239,74.395164,503.0,2023-07-02T20:00,25.2,87.0,0.0,8.2,232.0,0.0,0.322,29.3,949.7,14.4,0.0
20.56239,74.395164,503.0,2023-07-02T21:00,24.6,89.0,0.0,4.7,247.0,0.0,0.322,29.3,950.1,14.4,0.0
20.56239,74.395164,503.0,2023-07-02T22:00,24.5,89.0,0.0,9.7,239.0,0.0,0.322,29.3,950.5,16.6,0.0
20.56239,74.395164,503.0,2023-07-02T23:00,24.2,90.0,0.0,8.9,249.0,0.0,0.323,29.2,950.6,16.9,0.0
20.56239,74.395164,503.0,2023-07-03T00:00,24.1,89.0,0.0,7.2,264.0,0.0,0.323,29.2,950.2,15.1,0.0
20.56239,74.395164,503.0,2023-07-03T01:00,24.0,89.0,0.0,9.4,252.0,0.0,0.324,29.2,949.6,16.2,0.0
20.56239,74.395164,503.0,2023-07-03T02:00,24.1,87.0,0.0,11.8,247.0,0.0,0.324,29.2,949.2,20.5,0.0
20.56239,74.395164,503.0,2023-07-03T03:00,24.2,86.0,0.0,12.5,258.0,0.0,0.324,29.2,949.0,22.0,0.0
20.56239,74.395164,503.0,2023-07-03T04:00,24.1,87.0,0.0,12.9,257.0,0.0,0.325,29.2,948.7,23.0,0.0
20.56239,74.395164,503.0,2023-07-03T05:00,25.0,86.0,0.0,11.2,255.0,0.0,0.322,29.2,948.9,23.0,0.0
20.56239,74.395164,503.0,2023-07-03T06:00,25.1,86.0,0.0,9.6,257.0,0.0,0.322,29.2,949.2,19.4,0.0
20.56239,74.395164,503.0,2023-07-03T07:00,26.0,81.0,0.0,11.8,258.0,47.0,0.323,29.2,949.4,22.3,70.3
20.56239,74.395164,503.0,2023-07-03T08:00,27.5,73.0,0.0,14.1,257.0,196.0,0.323,29.2,949.8,28.1,241.7
20.56239,74.395164,503.0,2023-07-03T09:00,28.4,69.0,0.0,11.6,263.0,181.0,0.323,29.2,950.2,28.1,205.9
20.56239,74.395164,503.0,2023-07-03T10:00,29.1,66.0,0.2,11.6,263.0,249.0,0.323,29.2,950.2,25.2,269.8
20.56239,74.395164,503.0,2023-07-03T11:00,30.4,62.0,0.2,10.8,266.0,548.0,0.323,29.2,949.8,27.0,572.7
20.56239,74.395164,503.0,2023-07-03T12:00,30.7,62.0,0.1,7.6,273.0,333.0,0.323,29.2,949.5,25.6,337.4
20.56239,74.395164,503.0,2023-07-03T13:00,31.9,57.0,0.0,5.4,270.0,526.0,0.323,29.1,948.8,20.5,517.3
20.56239,74.395164,503.0,2023-07-03T14:00,31.0,60.0,0.0,6.1,270.0,67.0,0.323,29.1,947.6,18.4,63.8
20.56239,74.395164,503.0,2023-07-03T15:00,28.4,75.0,5.1,14.4,338.0,416.0,0.323,29.1,947.5,31.3,381.1
20.56239,74.395164,503.0,2023-07-03T16:00,27.9,76.0,0.3,8.8,279.0,148.0,0.324,29.1,947.1,29.9,128.3
20.56239,74.395164,503.0,2023-07-03T17:00,29.6,67.0,0.1,5.3,298.0,156.0,0.325,29.1,946.7,22.0,122.6
20.56239,74.395164,503.0,2023-07-03T18:00,29.1,69.0,0.0,4.0,280.0,83.0,0.325,29.1,946.6,13.0,49.1
20.56239,74.395164,503.0,2023-07-03T19:00,27.1,81.0,0.0,4.9,216.0,3.0,0.325,29.1,946.9,6.8,0.0
20.56239,74.395164,503.0,2023-07-03T20:00,27.1,79.0,0.0,5.6,220.0,0.0,0.326,29.1,948.1,7.9,0.0
20.56239,74.395164,503.0,2023-07-03T21:00,26.7,77.0,0.0,12.6,246.0,0.0,0.326,29.1,948.9,22.0,0.0
20.56239,74.395164,503.0,2023-07-03T22:00,25.8,81.0,0.0,7.9,267.0,0.0,0.326,29.1,948.9,22.0,0.0
20.56239,74.395164,503.0,2023-07-03T23:00,25.3,85.0,0.0,9.0,265.0,0.0,0.326,29.1,948.6,14.4,0.0
20.56239,74.395164,503.0,2023-07-04T00:00,24.9,87.0,0.0,10.2,262.0,0.0,0.326,29.1,948.3,18.4,0.0
20.56239,74.395164,503.0,2023-07-04T01:00,24.5,88.0,0.0,10.8,270.0,0.0,0.326,29.1,948.1,18.7,0.0
20.56239,74.395164,503.0,2023-07-04T02:00,24.5,88.0,0.0,12.6,272.0,0.0,0.326,29.1,947.8,22.0,0.0
20.56239,74.395164,503.0,2023-07-04T03:00,24.6,88.0,0.0,12.6,267.0,0.0,0.326,29.1,947.6,22.7,0.0
20.56239,74.395164,503.0,2023-07-04T04:00,24.6,87.0,0.0,11.9,270.0,0.0,0.326,29.1,947.2,22.3,0.0
20.56239,74.395164,503.0,2023-07-04T05:00,25.0,89.0,0.0,11.6,263.0,0.0,0.326,29.1,946.6,20.9,0.0
20.56239,74.395164,503.0,2023-07-04T06:00,25.3,87.0,0.0,10.2,260.0,1.0,0.326,29.1,946.9,20.2,2.3
20.56239,74.395164,503.0,2023-07-04T07:00,26.5,82.0,0.0,11.5,256.0,44.0,0.326,29.1,947.0,23.0,65.9
20.56239,74.395164,503.0,2023-07-04T08:00,28.4,73.0,0.0,13.3,257.0,153.0,0.326,29.1,948.0,27.4,188.8
20.56239,74.395164,503.0,2023-07-04T09:00,29.6,69.0,0.0,10.1,253.0,214.0,0.326,29.1,948.5,26.6,243.6
20.56239,74.395164,503.0,2023-07-04T10:00,30.7,66.0,0.0,9.2,259.0,479.0,0.326,29.1,948.4,23.8,519.1
20.56239,74.395164,503.0,2023-07-04T11:00,31.9,61.0,0.0,7.9,254.0,601.0,0.326,29.1,948.2,23.0,628.2
20.56239,74.395164,503.0,2023-07-04T12:00,30.9,62.0,0.6,15.9,264.0,276.0,0.326,29.1,947.3,31.3,279.7
20.56239,74.395164,503.0,2023-07-04T13:00,29.9,68.0,0.3,9.8,276.0,221.0,0.326,29.1,946.4,37.4,217.4
20.56239,74.395164,503.0,2023-07-04T14:00,31.6,62.0,0.0,8.8,289.0,436.0,0.327,29.1,945.6,23.8,415.3
20.56239,74.395164,503.0,2023-07-04T15:00,32.1,58.0,0.0,10.2,262.0,292.0,0.327,29.1,944.9,22.0,267.5
20.56239,74.395164,503.0,2023-07-04T16:00,28.4,73.0,1.6,13.1,279.0,68.0,0.327,29.1,944.6,30.2,59.0
20.56239,74.395164,503.0,2023-07-04T17:00,27.0,83.0,0.1,6.1,270.0,44.0,0.327,29.1,944.7,24.8,34.6
20.56239,74.395164,503.0,2023-07-04T18:00,27.5,78.0,0.1,6.1,267.0,5.0,0.327,29.1,944.8,14.0,3.0
20.56239,74.395164,503.0,2023-07-04T19:00,26.8,80.0,0.0,10.8,255.0,0.0,0.327,29.1,945.5,18.4,0.0
20.56239,74.395164,503.0,2023-07-04T20:00,26.4,80.0,0.0,11.7,259.0,0.0,0.327,29.1,946.0,20.9,0.0
20.56239,74.395164,503.0,2023-07-04T21:00,26.1,82.0,0.0,10.7,256.0,0.0,0.328,29.1,946.7,20.5,0.0
20.56239,74.395164,503.0,2023-07-04T22:00,25.6,85.0,0.0,12.0,249.0,0.0,0.328,29.1,946.9,21.2,0.0
20.56239,74.395164,503.0,2023-07-04T23:00,25.3,85.0,0.0,8.7,265.0,0.0,0.328,29.1,946.7,21.6,0.0
20.56239,74.395164,503.0,2023-07-05T00:00,25.2,86.0,0.0,9.1,263.0,0.0,0.329,29.1,946.4,15.8,0.0
20.56239,74.395164,503.0,2023-07-05T01:00,24.9,87.0,0.2,12.2,256.0,0.0,0.329,29.1,945.8,21.6,0.0
20.56239,74.395164,503.0,2023-07-05T02:00,24.7,88.0,0.2,11.6,265.0,0.0,0.329,29.1,945.5,21.6,0.0
20.56239,74.395164,503.0,2023-07-05T03:00,24.5,89.0,0.1,11.7,252.0,0.0,0.329,29.1,944.9,20.2,0.0
20.56239,74.395164,503.0,2023-07-05T04:00,24.3,89.0,0.1,10.7,258.0,0.0,0.329,29.1,945.0,20.2,0.0
20.56239,74.395164,503.0,2023-07-05T05:00,24.2,92.0,0.0,8.6,270.0,0.0,0.332,29.1,944.7,21.2,0.0
20.56239,74.395164,503.0,2023-07-05T06:00,24.4,93.0,0.3,10.1,272.0,0.0,0.333,29.1,944.9,17.3,0.0
20.56239,74.395164,503.0,2023-07-05T07:00,25.0,90.0,0.4,10.1,264.0,25.0,0.333,29.1,945.8,19.1,37.5
20.56239,74.395164,503.0,2023-07-05T08:00,25.4,87.0,0.2,9.6,250.0,12.0,0.334,29.1,946.1,21.2,14.8
20.56239,74.395164,503.0,2023-07-05T09:00,27.3,80.0,0.3,10.8,266.0,150.0,0.334,29.1,946.3,23.8,170.8
20.56239,74.395164,503.0,2023-07-05T10:00,28.1,76.0,0.3,12.6,268.0,89.0,0.335,29.1,946.5,26.3,96.5
20.56239,74.395164,503.0,2023-07-05T11:00,29.1,72.0,0.3,15.4,254.0,421.0,0.335,29.0,946.1,32.8,440.1
20.56239,74.395164,503.0,2023-07-05T12:00,29.9,70.0,0.5,9.2,309.0,345.0,0.335,29.0,945.3,33.8,349.6
20.56239,74.395164,503.0,2023-07-05T13:00,25.6,88.0,8.8,11.4,347.0,33.0,0.336,29.0,944.9,25.6,32.5
20.56239,74.395164,503.0,2023-07-05T14:00,26.4,86.0,6.9,4.7,270.0,51.0,0.343,29.0,944.4,21.6,48.6
20.56239,74.395164,503.0,2023-07-05T15:00,26.9,82.0,2.4,8.4,245.0,92.0,0.344,29.0,943.6,24.8,84.3
20.56239,74.395164,503.0,2023-07-05T16:00,26.5,81.0,1.8,11.7,252.0,10.0,0.346,29.0,943.4,22.3,8.7
20.56239,74.395164,503.0,2023-07-05T17:00,25.4,89.0,0.8,8.0,262.0,16.0,0.34,29.0,943.5,23.4,12.6
20.56239,74.395164,503.0,2023-07-05T18:00,25.5,91.0,0.4,2.9,270.0,4.0,0.342,29.0,944.0,15.1,2.4
20.56239,74.395164,503.0,2023-07-05T19:00,25.3,92.0,0.1,3.9,248.0,0.0,0.343,29.0,944.6,6.5,0.0
20.56239,74.395164,503.0,2023-07-05T20:00,25.3,91.0,0.1,5.9,256.0,0.0,0.344,29.0,945.2,9.7,0.0
20.56239,74.395164,503.0,2023-07-05T21:00,25.1,92.0,0.1,7.2,267.0,0.0,0.345,29.0,946.0,12.6,0.0
20.56239,74.395164,503.0,2023-07-05T22:00,24.9,92.0,0.0,8.4,250.0,0.0,0.345,29.0,946.2,14.4,0.0
20.56239,74.395164,503.0,2023-07-05T23:00,24.5,92.0,0.2,10.4,224.0,0.0,0.346,29.0,946.7,17.3,0.0
20.56239,74.395164,503.0,2023-07-06T00:00,23.6,94.0,3.2,10.7,256.0,0.0,0.347,29.0,946.2,21.6,0.0
20.56239,74.395164,503.0,2023-07-06T01:00,23.5,94.0,0.4,8.7,246.0,0.0,0.348,29.0,945.8,18.7,0.0
20.56239,74.395164,503.0,2023-07-06T02:00,23.3,94.0,0.1,8.9,297.0,0.0,0.348,29.0,945.3,16.2,0.0
20.56239,74.395164,503.0,2023-07-06T03:00,23.2,96.0,0.2,10.4,236.0,0.0,0.349,29.0,945.0,17.6,0.0
20.56239,74.395164,503.0,2023-07-06T04:00,23.4,95.0,0.2,7.4,256.0,0.0,0.35,29.0,945.1,18.0,0.0
20.56239,74.395164,503.0,2023-07-06T05:00,23.6,95.0,0.0,3.0,256.0,0.0,0.371,29.0,944.9,14.4,0.0
20.56239,74.395164,503.0,2023-07-06T06:00,23.8,94.0,0.0,5.1,225.0,1.0,0.372,28.9,945.7,7.9,2.3
20.56239,74.395164,503.0,2023-07-06T07:00,24.8,89.0,0.0,7.8,236.0,22.0,0.373,28.9,946.5,15.5,33.1
20.56239,74.395164,503.0,2023-07-06T08:00,26.3,81.0,0.0,10.4,268.0,138.0,0.373,28.9,946.7,22.7,170.5
20.56239,74.395164,503.0,2023-07-06T09:00,27.8,74.0,0.1,6.0,253.0,280.0,0.374,28.9,947.3,23.0,318.9
20.56239,74.395164,503.0,2023-07-06T10:00,29.0,68.0,0.0,4.7,238.0,352.0,0.374,28.9,947.6,17.6,381.6
20.56239,74.395164,503.0,2023-07-06T11:00,29.7,66.0,0.2,3.4,198.0,190.0,0.375,28.9,947.2,16.2,198.6
20.56239,74.395164,503.0,2023-07-06T12:00,30.8,62.0,0.0,5.8,202.0,241.0,0.375,28.9,946.6,18.7,244.3
20.56239,74.395164,503.0,2023-07-06T13:00,30.7,60.0,0.0,6.4,227.0,98.0,0.375,28.9,945.7,18.4,96.4
20.56239,74.395164,503.0,2023-07-06T14:00,28.5,70.0,1.6,14.0,203.0,221.0,0.375,28.9,945.4,28.4,210.6
20.56239,74.395164,503.0,2023-07-06T15:00,27.7,77.0,2.8,8.2,75.0,162.0,0.376,28.9,944.7,29.2,148.5
20.56239,74.395164,503.0,2023-07-06T16:00,26.7,80.0,7.2,10.0,283.0,120.0,0.377,28.9,945.0,24.1,104.1
20.56239,74.395164,503.0,2023-07-06T17:00,25.2,88.0,5.7,10.1,243.0,29.0,0.377,28.9,945.2,22.3,22.8
20.56239,74.395164,503.0,2023-07-06T18:00,25.3,88.0,2.4,2.5,315.0,0.0,0.378,28.9,945.3,17.6,0.0
20.56239,74.395164,503.0,2023-07-06T19:00,25.2,87.0,0.7,8.7,253.0,0.0,0.38,28.8,946.4,13.0,0.0
20.56239,74.395164,503.0,2023-07-06T20:00,24.9,87.0,0.1,12.5,252.0,0.0,0.381,28.8,947.3,22.7,0.0
20.56239,74.395164,503.0,2023-07-06T21:00,24.6,88.0,0.1,11.6,248.0,0.0,0.382,28.8,948.0,22.0,0.0
20.56239,74.395164,503.0,2023-07-06T22:00,24.6,87.0,0.0,10.2,247.0,0.0,0.383,28.8,948.2,20.2,0.0
20.56239,74.395164,503.0,2023-07-06T23:00,24.5,87.0,0.0,9.0,241.0,0.0,0.383,28.8,948.3,17.6,0.0
20.56239,74.395164,503.0,2023-07-07T00:00,24.4,86.0,0.0,10.7,228.0,0.0,0.384,28.8,947.9,18.4,0.0
20.56239,74.395164,503.0,2023-07-07T01:00,24.2,87.0,0.0,10.2,231.0,0.0,0.384,28.8,947.6,19.1,0.0
20.56239,74.395164,503.0,2023-07-07T02:00,24.2,86.0,0.0,9.4,230.0,0.0,0.385,28.8,947.2,18.0,0.0
20.56239,74.395164,503.0,2023-07-07T03:00,24.1,86.0,0.0,9.9,237.0,0.0,0.385,28.8,946.8,16.9,0.0
20.56239,74.395164,503.0,2023-07-07T04:00,24.0,86.0,0.0,11.1,234.0,0.0,0.386,28.8,946.5,19.4,0.0
20.56239,74.395164,503.0,2023-07-07T05:00,24.8,87.0,0.0,8.0,243.0,0.0,0.385,28.8,946.2,22.3,0.0
20.56239,74.395164,503.0,2023-07-07T06:00,25.2,85.0,0.0,11.1,241.0,0.0,0.385,28.8,946.9,19.4,0.0
20.56239,74.395164,503.0,2023-07-07T07:00,25.6,83.0,0.0,13.4,246.0,1.0,0.386,28.8,947.3,25.2,1.5
20.56239,74.395164,503.0,2023-07-07T08:00,26.9,77.0,0.0,15.6,247.0,72.0,0.386,28.8,947.7,29.9,89.0
20.56239,74.395164,503.0,2023-07-07T09:00,28.3,70.0,0.0,17.7,241.0,224.0,0.386,28.8,948.2,36.7,255.2
20.56239,74.395164,503.0,2023-07-07T10:00,29.1,67.0,0.0,15.6,247.0,311.0,0.386,28.8,948.4,36.4,337.2
20.56239,74.395164,503.0,2023-07-07T11:00,29.6,67.0,0.1,14.6,250.0,309.0,0.386,28.8,948.1,33.8,323.1
20.56239,74.395164,503.0,2023-07-07T12:00,29.8,66.0,0.1,13.3,257.0,147.0,0.386,28.7,947.5,32.8,149.0
20.56239,74.395164,503.0,2023-07-07T13:00,30.0,64.0,2.8,17.4,243.0,152.0,0.387,28.7,945.9,34.9,149.5
20.56239,74.395164,503.0,2023-07-07T14:00,28.4,73.0,4.4,12.3,230.0,128.0,0.387,28.7,945.8,35.6,122.0
20.56239,74.395164,503.0,2023-07-07T15:00,27.3,76.0,0.4,11.2,274.0,15.0,0.387,28.7,945.5,26.3,13.7
20.56239,74.395164,503.0,2023-07-07T16:00,26.6,81.0,4.0,12.1,243.0,8.0,0.388,28.7,945.3,23.4,6.9
20.56239,74.395164,503.0,2023-07-07T17:00,25.4,86.0,1.0,13.3,257.0,11.0,0.387,28.7,945.9,22.0,8.6
20.56239,74.395164,503.0,2023-07-07T18:00,25.8,88.0,0.6,8.1,249.0,8.0,0.387,28.7,946.4,25.2,4.7
20.56239,74.395164,503.0,2023-07-07T19:00,25.6,87.0,0.1,8.5,242.0,2.0,0.388,28.7,947.1,15.5,0.0
20.56239,74.395164,503.0,2023-07-07T20:00,25.3,86.0,0.1,10.2,231.0,0.0,0.388,28.7,947.8,17.3,0.0
20.56239,74.395164,503.0,2023-07-07T21:00,25.0,86.0,0.0,10.8,244.0,0.0,0.388,28.7,948.2,20.2,0.0
20.56239,74.395164,503.0,2023-07-07T22:00,24.8,86.0,0.0,10.1,243.0,0.0,0.389,28.7,948.8,18.7,0.0
20.56239,74.395164,503.0,2023-07-07T23:00,24.6,86.0,0.0,10.9,243.0,0.0,0.389,28.7,948.8,19.4,0.0
20.56239,74.395164,503.0,2023-07-08T00:00,24.6,86.0,0.0,11.6,244.0,0.0,0.389,28.7,948.5,19.8,0.0
20.56239,74.395164,503.0,2023-07-08T01:00,24.6,85.0,0.0,13.0,242.0,0.0,0.389,28.7,947.9,23.0,0.0
20.56239,74.395164,503.0,2023-07-08T02:00,24.5,86.0,0.0,12.6,243.0,0.0,0.389,28.7,947.3,22.7,0.0
20.56239,74.395164,503.0,2023-07-08T03:00,24.5,86.0,0.0,14.7,242.0,0.0,0.39,28.7,946.9,25.9,0.0
20.56239,74.395164,503.0,2023-07-08T04:00,24.4,86.0,0.1,15.6,247.0,0.0,0.39,28.7,946.8,27.0,0.0
20.56239,74.395164,503.0,2023-07-08T05:00,24.7,85.0,0.1,11.4,242.0,0.0,0.389,28.7,947.3,30.2,0.0
20.56239,74.395164,503.0,2023-07-08T06:00,24.9,84.0,0.0,12.9,240.0,0.0,0.389,28.7,947.9,22.3,0.0
20.56239,74.395164,503.0,2023-07-08T07:00,25.7,81.0,0.0,11.3,248.0,5.0,0.39,28.7,948.8,22.7,7.6
